14:40:03.450 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:40:03.624 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
14:40:03.625 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
14:40:03.625 INFO  HaplotypeCaller - Executing as harmanm4@lac-353 on Linux v3.10.0-1160.36.2.el7.x86_64 amd64
14:40:03.625 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_152-b16
14:40:03.625 INFO  HaplotypeCaller - Start Date/Time: December 3, 2022 2:40:03 PM EST
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
14:40:03.626 INFO  HaplotypeCaller - Picard Version: 2.27.5
14:40:03.626 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:40:03.626 INFO  HaplotypeCaller - Deflater: IntelDeflater
14:40:03.626 INFO  HaplotypeCaller - Inflater: IntelInflater
14:40:03.626 INFO  HaplotypeCaller - GCS max retries/reopens: 20
14:40:03.626 INFO  HaplotypeCaller - Requester pays: disabled
14:40:03.627 INFO  HaplotypeCaller - Initializing engine
14:40:04.061 INFO  HaplotypeCaller - Done initializing engine
14:40:04.070 INFO  HaplotypeCallerEngine - Disabling physical phasing, which is supported only for reference-model confidence output
14:40:04.085 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:40:04.118 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:40:04.157 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:40:04.166 INFO  IntelPairHmm - Available threads: 10
14:40:04.166 INFO  IntelPairHmm - Requested threads: 4
14:40:04.166 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:40:04.191 INFO  ProgressMeter - Starting traversal
14:40:04.192 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
19:38:31.790 INFO  ProgressMeter -        Chr4:11754392            298.5                505370           1693.3
19:38:42.300 INFO  ProgressMeter -        Chr4:11790593            298.6                505600           1693.0
19:38:53.128 INFO  ProgressMeter -        Chr4:11822127            298.8                505790           1692.6
19:39:03.201 INFO  ProgressMeter -        Chr4:11897708            299.0                506310           1693.4
19:39:13.231 INFO  ProgressMeter -        Chr4:12017317            299.2                506970           1694.7
19:39:26.035 INFO  ProgressMeter -        Chr4:12124677            299.4                507480           1695.2
19:39:36.063 INFO  ProgressMeter -        Chr4:12138460            299.5                507570           1694.5
19:39:46.105 INFO  ProgressMeter -        Chr4:12296210            299.7                508320           1696.1
19:39:56.601 INFO  ProgressMeter -        Chr4:12350849            299.9                508670           1696.3
19:40:07.443 INFO  ProgressMeter -        Chr4:12455105            300.1                509310           1697.4
19:40:17.613 INFO  ProgressMeter -        Chr4:12545231            300.2                509850           1698.2
19:40:28.780 INFO  ProgressMeter -        Chr4:12813255            300.4                511110           1701.4
19:40:39.304 INFO  ProgressMeter -        Chr4:12951366            300.6                511870           1702.9
19:40:50.385 INFO  ProgressMeter -        Chr4:13079845            300.8                512620           1704.4
19:41:00.396 INFO  ProgressMeter -        Chr4:13220909            300.9                513400           1706.0
19:41:10.592 INFO  ProgressMeter -        Chr4:13546496            301.1                514690           1709.3
19:41:20.771 INFO  ProgressMeter -        Chr4:13884874            301.3                515910           1712.4
19:41:30.795 INFO  ProgressMeter -        Chr4:14063254            301.4                516820           1714.5
19:41:40.820 INFO  ProgressMeter -        Chr4:14741359            301.6                519280           1721.7
19:41:51.530 INFO  ProgressMeter -        Chr4:14972969            301.8                520540           1724.8
19:42:01.564 INFO  ProgressMeter -        Chr4:15139434            302.0                521470           1727.0
19:42:13.185 INFO  ProgressMeter -        Chr4:15289972            302.1                522300           1728.6
19:42:23.200 INFO  ProgressMeter -        Chr4:15575336            302.3                523560           1731.8
19:42:33.228 INFO  ProgressMeter -        Chr4:16086337            302.5                525570           1737.5
19:42:43.394 INFO  ProgressMeter -        Chr4:16247177            302.7                526270           1738.9
19:42:54.250 INFO  ProgressMeter -        Chr4:16322930            302.8                526740           1739.4
19:43:04.331 INFO  ProgressMeter -        Chr4:16412473            303.0                527280           1740.2
19:43:14.549 INFO  ProgressMeter -        Chr4:16545307            303.2                527980           1741.5
19:43:24.801 INFO  ProgressMeter -        Chr4:16588397            303.3                528250           1741.4
19:43:34.907 INFO  ProgressMeter -        Chr4:16700622            303.5                528890           1742.6
19:43:45.622 INFO  ProgressMeter -        Chr4:16911991            303.7                529980           1745.1
19:43:56.280 INFO  ProgressMeter -        Chr4:17082303            303.9                530870           1747.0
19:44:07.410 INFO  ProgressMeter -        Chr4:17102026            304.1                531010           1746.4
19:44:17.602 INFO  ProgressMeter -        Chr4:17188409            304.2                531470           1747.0
19:44:27.612 INFO  ProgressMeter -        Chr4:17263885            304.4                531890           1747.4
19:44:38.449 INFO  ProgressMeter -        Chr4:17346800            304.6                532390           1748.0
19:44:48.497 INFO  ProgressMeter -        Chr4:17566011            304.7                533450           1750.5
19:44:58.573 INFO  ProgressMeter -        Chr4:17615651            304.9                533800           1750.7
19:45:08.641 INFO  ProgressMeter -        Chr4:17824102            305.1                534680           1752.6
19:45:19.121 INFO  ProgressMeter -        Chr4:18063751            305.2                535840           1755.4
19:45:29.535 INFO  ProgressMeter -        Chr4:18168046            305.4                536470           1756.5
19:45:39.535 INFO  ProgressMeter -        Chr4:18226064            305.6                536790           1756.6
19:45:49.551 INFO  ProgressMeter -        Chr4:18414042            305.8                537760           1758.8
19:45:59.654 INFO  ProgressMeter -        Chr4:18527985            305.9                538490           1760.2
19:46:10.762 INFO  ProgressMeter -           Chr5:66001            306.1                539240           1761.6
19:46:21.918 INFO  ProgressMeter -          Chr5:146003            306.3                539730           1762.1
19:46:32.129 INFO  ProgressMeter -          Chr5:261438            306.5                540400           1763.3
19:46:42.686 INFO  ProgressMeter -          Chr5:390148            306.6                541200           1764.9
19:46:52.844 INFO  ProgressMeter -          Chr5:427574            306.8                541450           1764.8
19:47:02.868 INFO  ProgressMeter -          Chr5:459135            307.0                541660           1764.5
19:47:14.362 INFO  ProgressMeter -          Chr5:494437            307.2                541900           1764.2
19:47:24.795 INFO  ProgressMeter -          Chr5:505307            307.3                541970           1763.4
19:47:35.024 INFO  ProgressMeter -          Chr5:537959            307.5                542200           1763.2
19:47:45.097 INFO  ProgressMeter -          Chr5:595668            307.7                542570           1763.4
19:47:55.263 INFO  ProgressMeter -          Chr5:680910            307.9                543130           1764.3
19:48:05.337 INFO  ProgressMeter -          Chr5:762904            308.0                543670           1765.1
19:48:15.788 INFO  ProgressMeter -          Chr5:803152            308.2                543990           1765.1
19:48:26.123 INFO  ProgressMeter -          Chr5:825813            308.4                544160           1764.7
19:48:36.809 INFO  ProgressMeter -          Chr5:858615            308.5                544390           1764.4
19:48:48.822 INFO  ProgressMeter -          Chr5:996462            308.7                545190           1765.8
19:48:58.861 INFO  ProgressMeter -         Chr5:1095262            308.9                545840           1767.0
19:49:09.268 INFO  ProgressMeter -         Chr5:1283145            309.1                546720           1768.8
19:49:19.518 INFO  ProgressMeter -         Chr5:1368758            309.3                547260           1769.6
19:49:30.476 INFO  ProgressMeter -         Chr5:1484119            309.4                547900           1770.6
19:49:41.959 INFO  ProgressMeter -         Chr5:1668419            309.6                548890           1772.7
19:49:53.229 INFO  ProgressMeter -         Chr5:1734173            309.8                549300           1773.0
19:50:03.230 INFO  ProgressMeter -         Chr5:1932297            310.0                550080           1774.5
19:50:13.253 INFO  ProgressMeter -         Chr5:2089849            310.2                550990           1776.5
19:50:23.624 INFO  ProgressMeter -         Chr5:2181804            310.3                551540           1777.3
19:50:34.012 INFO  ProgressMeter -         Chr5:2262882            310.5                552080           1778.1
19:50:44.018 INFO  ProgressMeter -         Chr5:2368667            310.7                552720           1779.2
19:50:54.026 INFO  ProgressMeter -         Chr5:2499275            310.8                553480           1780.6
19:51:04.065 INFO  ProgressMeter -         Chr5:2762058            311.0                554680           1783.5
19:51:14.122 INFO  ProgressMeter -         Chr5:3057313            311.2                556010           1786.9
19:51:24.265 INFO  ProgressMeter -         Chr5:3191084            311.3                556830           1788.5
19:51:34.363 INFO  ProgressMeter -         Chr5:3253207            311.5                557180           1788.7
19:51:44.696 INFO  ProgressMeter -         Chr5:3355490            311.7                557750           1789.5
19:51:54.711 INFO  ProgressMeter -         Chr5:3505178            311.8                558690           1791.6
19:52:04.758 INFO  ProgressMeter -         Chr5:3613070            312.0                559360           1792.8
19:52:15.589 INFO  ProgressMeter -         Chr5:3722730            312.2                559970           1793.7
19:52:25.644 INFO  ProgressMeter -         Chr5:3804105            312.4                560450           1794.3
19:52:36.670 INFO  ProgressMeter -         Chr5:4004638            312.5                561360           1796.1
19:52:46.833 INFO  ProgressMeter -         Chr5:4106152            312.7                561970           1797.1
19:52:57.390 INFO  ProgressMeter -         Chr5:4204696            312.9                562540           1797.9
19:53:07.585 INFO  ProgressMeter -         Chr5:4403964            313.1                563610           1800.3
19:53:17.664 INFO  ProgressMeter -         Chr5:4601936            313.2                564700           1802.9
19:53:27.817 INFO  ProgressMeter -         Chr5:4781439            313.4                565700           1805.1
19:53:38.555 INFO  ProgressMeter -         Chr5:4843512            313.6                566070           1805.2
19:53:49.181 INFO  ProgressMeter -         Chr5:5150055            313.7                567390           1808.4
19:53:59.660 INFO  ProgressMeter -         Chr5:5254227            313.9                567970           1809.3
19:54:10.088 INFO  ProgressMeter -         Chr5:5302940            314.1                568320           1809.4
19:54:20.184 INFO  ProgressMeter -         Chr5:5361632            314.3                568710           1809.6
19:54:31.283 INFO  ProgressMeter -         Chr5:5558058            314.5                569670           1811.6
19:54:41.317 INFO  ProgressMeter -         Chr5:5631552            314.6                570050           1811.9
19:54:51.329 INFO  ProgressMeter -         Chr5:5653289            314.8                570190           1811.4
19:55:01.674 INFO  ProgressMeter -         Chr5:5701535            315.0                570490           1811.3
19:55:11.693 INFO  ProgressMeter -         Chr5:5833286            315.1                571280           1812.9
19:55:21.719 INFO  ProgressMeter -         Chr5:5880438            315.3                571590           1812.9
19:55:32.291 INFO  ProgressMeter -         Chr5:5933774            315.5                571910           1812.9
19:55:42.303 INFO  ProgressMeter -         Chr5:6033085            315.6                572490           1813.8
19:55:52.375 INFO  ProgressMeter -         Chr5:6125795            315.8                573090           1814.7
19:56:02.844 INFO  ProgressMeter -         Chr5:6254128            316.0                573810           1816.0
19:56:12.957 INFO  ProgressMeter -         Chr5:6376873            316.1                574500           1817.2
19:56:23.376 INFO  ProgressMeter -         Chr5:6437978            316.3                574860           1817.3
19:56:33.447 INFO  ProgressMeter -         Chr5:6485513            316.5                575170           1817.4
19:56:43.680 INFO  ProgressMeter -         Chr5:6619335            316.7                575900           1818.7
19:56:54.889 INFO  ProgressMeter -         Chr5:6663657            316.8                576180           1818.5
19:57:04.919 INFO  ProgressMeter -         Chr5:6753903            317.0                576680           1819.1
19:57:15.155 INFO  ProgressMeter -         Chr5:6878302            317.2                577380           1820.3
19:57:25.778 INFO  ProgressMeter -         Chr5:6907039            317.4                577590           1820.0
19:57:35.829 INFO  ProgressMeter -         Chr5:6954039            317.5                577890           1820.0
19:57:46.278 INFO  ProgressMeter -         Chr5:7016195            317.7                578290           1820.2
19:57:56.287 INFO  ProgressMeter -         Chr5:7031402            317.9                578410           1819.7
19:58:06.831 INFO  ProgressMeter -         Chr5:7045906            318.0                578520           1819.0
19:58:16.885 INFO  ProgressMeter -         Chr5:7085079            318.2                578790           1818.9
19:58:27.016 INFO  ProgressMeter -         Chr5:7193790            318.4                579470           1820.1
19:58:37.023 INFO  ProgressMeter -         Chr5:7323630            318.5                580240           1821.5
19:58:47.686 INFO  ProgressMeter -         Chr5:7355944            318.7                580450           1821.2
19:58:59.128 INFO  ProgressMeter -         Chr5:7446512            318.9                580970           1821.7
19:59:09.818 INFO  ProgressMeter -         Chr5:7495447            319.1                581300           1821.7
19:59:19.829 INFO  ProgressMeter -         Chr5:7589424            319.3                581900           1822.6
19:59:29.916 INFO  ProgressMeter -         Chr5:7656522            319.4                582300           1822.9
19:59:40.790 INFO  ProgressMeter -         Chr5:7704221            319.6                582630           1822.9
19:59:50.946 INFO  ProgressMeter -         Chr5:7735665            319.8                582880           1822.8
20:00:01.144 INFO  ProgressMeter -         Chr5:7808631            319.9                583290           1823.1
20:00:11.563 INFO  ProgressMeter -         Chr5:7872752            320.1                583730           1823.5
20:00:21.823 INFO  ProgressMeter -         Chr5:7979069            320.3                584390           1824.5
20:00:32.106 INFO  ProgressMeter -         Chr5:8059485            320.5                584900           1825.2
20:00:42.873 INFO  ProgressMeter -         Chr5:8128854            320.6                585350           1825.5
20:00:53.067 INFO  ProgressMeter -         Chr5:8146036            320.8                585470           1824.9
20:01:04.156 INFO  ProgressMeter -         Chr5:8206165            321.0                585860           1825.1
20:01:14.605 INFO  ProgressMeter -         Chr5:8232523            321.2                586050           1824.7
20:01:25.795 INFO  ProgressMeter -         Chr5:8250754            321.4                586160           1824.0
20:01:35.823 INFO  ProgressMeter -         Chr5:8356293            321.5                586780           1825.0
20:01:45.920 INFO  ProgressMeter -         Chr5:8404389            321.7                587120           1825.1
20:01:59.288 INFO  ProgressMeter -         Chr5:8440383            321.9                587360           1824.6
20:02:19.717 INFO  ProgressMeter -         Chr5:8443727            322.3                587380           1822.7
20:02:32.454 INFO  ProgressMeter -         Chr5:8445801            322.5                587390           1821.5
20:03:05.212 INFO  ProgressMeter -         Chr5:8450909            323.0                587420           1818.5
20:03:16.407 INFO  ProgressMeter -         Chr5:8508231            323.2                587710           1818.4
20:03:27.462 INFO  ProgressMeter -         Chr5:8588808            323.4                588180           1818.8
20:03:37.694 INFO  ProgressMeter -         Chr5:8622859            323.6                588390           1818.5
20:03:47.791 INFO  ProgressMeter -         Chr5:8668693            323.7                588700           1818.5
20:03:57.958 INFO  ProgressMeter -         Chr5:8741338            323.9                589090           1818.8
20:04:08.580 INFO  ProgressMeter -         Chr5:8765120            324.1                589260           1818.3
20:04:18.798 INFO  ProgressMeter -         Chr5:8826881            324.2                589660           1818.6
20:04:29.254 INFO  ProgressMeter -         Chr5:8928540            324.4                590190           1819.2
20:04:39.266 INFO  ProgressMeter -         Chr5:9006943            324.6                590600           1819.6
20:04:49.532 INFO  ProgressMeter -         Chr5:9103099            324.8                591210           1820.5
20:04:59.932 INFO  ProgressMeter -         Chr5:9129865            324.9                591400           1820.1
20:05:12.239 INFO  ProgressMeter -         Chr5:9152808            325.1                591570           1819.5
20:05:23.356 INFO  ProgressMeter -         Chr5:9181291            325.3                591760           1819.0
20:05:33.819 INFO  ProgressMeter -         Chr5:9198768            325.5                591870           1818.4
20:05:45.527 INFO  ProgressMeter -         Chr5:9253795            325.7                592220           1818.4
20:05:55.528 INFO  ProgressMeter -         Chr5:9362902            325.9                592950           1819.7
20:06:06.707 INFO  ProgressMeter -         Chr5:9425315            326.0                593370           1819.9
20:06:16.796 INFO  ProgressMeter -         Chr5:9460306            326.2                593590           1819.7
20:06:27.210 INFO  ProgressMeter -         Chr5:9522255            326.4                594000           1819.9
20:06:37.923 INFO  ProgressMeter -         Chr5:9549004            326.6                594180           1819.5
20:06:49.558 INFO  ProgressMeter -         Chr5:9568982            326.8                594330           1818.9
20:06:59.635 INFO  ProgressMeter -         Chr5:9616818            326.9                594630           1818.9
20:07:10.067 INFO  ProgressMeter -         Chr5:9674838            327.1                595020           1819.1
20:07:21.270 INFO  ProgressMeter -         Chr5:9738146            327.3                595420           1819.3
20:07:31.282 INFO  ProgressMeter -         Chr5:9781183            327.5                595730           1819.3
20:07:42.099 INFO  ProgressMeter -         Chr5:9846092            327.6                596190           1819.7
20:07:52.494 INFO  ProgressMeter -         Chr5:9901297            327.8                596580           1819.9
20:08:02.519 INFO  ProgressMeter -         Chr5:9913014            328.0                596670           1819.3
20:08:14.420 INFO  ProgressMeter -         Chr5:9950977            328.2                596920           1818.9
20:08:26.486 INFO  ProgressMeter -         Chr5:9979819            328.4                597120           1818.4
20:08:36.600 INFO  ProgressMeter -         Chr5:9994548            328.5                597230           1817.8
20:08:46.640 INFO  ProgressMeter -        Chr5:10005275            328.7                597310           1817.1
20:08:57.098 INFO  ProgressMeter -        Chr5:10053292            328.9                597660           1817.2
20:09:10.867 INFO  ProgressMeter -        Chr5:10062074            329.1                597730           1816.2
20:09:21.091 INFO  ProgressMeter -        Chr5:10068091            329.3                597780           1815.4
20:09:31.797 INFO  ProgressMeter -        Chr5:10089579            329.5                597950           1814.9
20:09:41.803 INFO  ProgressMeter -        Chr5:10116551            329.6                598090           1814.4
20:09:53.095 INFO  ProgressMeter -        Chr5:10142899            329.8                598280           1814.0
20:10:03.366 INFO  ProgressMeter -        Chr5:10182735            330.0                598570           1813.9
20:10:14.214 INFO  ProgressMeter -        Chr5:10204579            330.2                598730           1813.4
20:10:25.188 INFO  ProgressMeter -        Chr5:10228913            330.3                598920           1813.0
20:10:35.355 INFO  ProgressMeter -        Chr5:10260317            330.5                599140           1812.7
20:10:45.592 INFO  ProgressMeter -        Chr5:10333481            330.7                599620           1813.2
20:10:56.194 INFO  ProgressMeter -        Chr5:10389611            330.9                599930           1813.2
20:11:06.269 INFO  ProgressMeter -        Chr5:10449276            331.0                600380           1813.6
20:11:16.632 INFO  ProgressMeter -        Chr5:10513214            331.2                600870           1814.2
20:11:27.007 INFO  ProgressMeter -        Chr5:10554041            331.4                601200           1814.2
20:11:37.946 INFO  ProgressMeter -        Chr5:10582998            331.6                601460           1814.0
20:11:49.299 INFO  ProgressMeter -        Chr5:10591797            331.8                601530           1813.2
20:11:59.673 INFO  ProgressMeter -        Chr5:10605837            331.9                601640           1812.6
20:12:09.676 INFO  ProgressMeter -        Chr5:10652736            332.1                602020           1812.8
20:12:19.680 INFO  ProgressMeter -        Chr5:10690727            332.3                602270           1812.7
20:12:29.728 INFO  ProgressMeter -        Chr5:10722456            332.4                602540           1812.6
20:12:40.826 INFO  ProgressMeter -        Chr5:10733114            332.6                602620           1811.8
20:12:52.994 INFO  ProgressMeter -        Chr5:10745527            332.8                602730           1811.0
20:13:03.326 INFO  ProgressMeter -        Chr5:10768135            333.0                602910           1810.6
20:13:14.143 INFO  ProgressMeter -        Chr5:10796422            333.2                603070           1810.1
20:13:24.414 INFO  ProgressMeter -        Chr5:10821026            333.3                603280           1809.8
20:13:34.881 INFO  ProgressMeter -        Chr5:10869405            333.5                603620           1809.9
20:13:45.021 INFO  ProgressMeter -        Chr5:10893569            333.7                603810           1809.5
20:13:55.063 INFO  ProgressMeter -        Chr5:10930770            333.8                604100           1809.5
20:14:05.125 INFO  ProgressMeter -        Chr5:10957090            334.0                604320           1809.3
20:14:15.759 INFO  ProgressMeter -        Chr5:10980111            334.2                604520           1808.9
20:14:27.240 INFO  ProgressMeter -        Chr5:11006522            334.4                604740           1808.5
20:14:38.583 INFO  ProgressMeter -        Chr5:11014702            334.6                604790           1807.6
20:14:51.827 INFO  ProgressMeter -        Chr5:11048640            334.8                605060           1807.3
20:15:03.122 INFO  ProgressMeter -        Chr5:11061573            335.0                605150           1806.5
20:15:13.853 INFO  ProgressMeter -        Chr5:11081704            335.2                605310           1806.0
20:15:25.672 INFO  ProgressMeter -        Chr5:11090095            335.4                605370           1805.1
20:15:38.474 INFO  ProgressMeter -        Chr5:11106594            335.6                605510           1804.4
20:15:50.182 INFO  ProgressMeter -        Chr5:11128098            335.8                605670           1803.8
20:16:01.588 INFO  ProgressMeter -        Chr5:11136911            336.0                605730           1803.0
20:16:12.391 INFO  ProgressMeter -        Chr5:11145828            336.1                605810           1802.3
20:16:23.212 INFO  ProgressMeter -        Chr5:11165574            336.3                605970           1801.8
20:16:33.748 INFO  ProgressMeter -        Chr5:11182929            336.5                606110           1801.3
20:17:03.838 INFO  ProgressMeter -        Chr5:11185302            337.0                606130           1798.6
20:17:15.667 INFO  ProgressMeter -        Chr5:11186212            337.2                606140           1797.6
20:17:26.281 INFO  ProgressMeter -        Chr5:11203215            337.4                606260           1797.0
20:17:37.397 INFO  ProgressMeter -        Chr5:11213216            337.6                606330           1796.2
20:17:47.492 INFO  ProgressMeter -        Chr5:11221667            337.7                606390           1795.5
20:17:58.828 INFO  ProgressMeter -        Chr5:11269530            337.9                606660           1795.3
20:18:09.073 INFO  ProgressMeter -        Chr5:11294258            338.1                606830           1794.9
20:18:19.302 INFO  ProgressMeter -        Chr5:11319490            338.3                607050           1794.7
20:18:29.973 INFO  ProgressMeter -        Chr5:11345272            338.4                607230           1794.3
20:18:40.292 INFO  ProgressMeter -        Chr5:11358096            338.6                607340           1793.7
20:18:51.645 INFO  ProgressMeter -        Chr5:11368190            338.8                607420           1792.9
20:19:01.770 INFO  ProgressMeter -        Chr5:11377727            339.0                607490           1792.2
20:19:13.707 INFO  ProgressMeter -        Chr5:11397055            339.2                607640           1791.6
20:19:25.735 INFO  ProgressMeter -        Chr5:11402400            339.4                607680           1790.7
20:19:38.061 INFO  ProgressMeter -        Chr5:11410511            339.6                607730           1789.7
20:19:48.121 INFO  ProgressMeter -        Chr5:11424556            339.7                607840           1789.2
20:20:01.080 INFO  ProgressMeter -        Chr5:11431866            339.9                607890           1788.2
20:20:11.156 INFO  ProgressMeter -        Chr5:11439632            340.1                607940           1787.4
20:20:24.044 INFO  ProgressMeter -        Chr5:11455278            340.3                608060           1786.7
20:20:34.409 INFO  ProgressMeter -        Chr5:11461836            340.5                608100           1785.9
20:20:44.605 INFO  ProgressMeter -        Chr5:11474251            340.7                608200           1785.3
20:20:54.886 INFO  ProgressMeter -        Chr5:11484032            340.8                608270           1784.6
20:21:05.656 INFO  ProgressMeter -        Chr5:11498556            341.0                608380           1784.0
20:21:16.438 INFO  ProgressMeter -        Chr5:11510390            341.2                608470           1783.3
20:21:27.340 INFO  ProgressMeter -        Chr5:11524749            341.4                608570           1782.6
20:21:38.258 INFO  ProgressMeter -        Chr5:11532929            341.6                608630           1781.9
20:21:48.468 INFO  ProgressMeter -        Chr5:11541817            341.7                608700           1781.2
20:22:00.044 INFO  ProgressMeter -        Chr5:11559202            341.9                608840           1780.6
20:22:11.086 INFO  ProgressMeter -        Chr5:11569811            342.1                608920           1779.9
20:22:21.747 INFO  ProgressMeter -        Chr5:11579852            342.3                609000           1779.2
20:22:32.417 INFO  ProgressMeter -        Chr5:11586447            342.5                609040           1778.4
20:22:42.980 INFO  ProgressMeter -        Chr5:11594889            342.6                609110           1777.7
20:22:54.856 INFO  ProgressMeter -        Chr5:11608471            342.8                609210           1776.9
20:23:07.242 INFO  ProgressMeter -        Chr5:11627964            343.1                609340           1776.2
20:23:19.319 INFO  ProgressMeter -        Chr5:11641865            343.3                609430           1775.5
20:23:30.108 INFO  ProgressMeter -        Chr5:11650990            343.4                609500           1774.7
20:23:40.482 INFO  ProgressMeter -        Chr5:11699274            343.6                609800           1774.7
20:24:11.587 INFO  ProgressMeter -        Chr5:11703600            344.1                609830           1772.1
20:24:28.332 INFO  ProgressMeter -        Chr5:11705554            344.4                609840           1770.7
20:24:43.793 INFO  ProgressMeter -        Chr5:11708561            344.7                609860           1769.5
20:25:02.713 INFO  ProgressMeter -        Chr5:11723918            345.0                609950           1768.1
20:25:29.965 INFO  ProgressMeter -        Chr5:11728373            345.4                609970           1765.8
20:25:41.565 INFO  ProgressMeter -        Chr5:11730075            345.6                609980           1764.9
20:26:12.231 INFO  ProgressMeter -        Chr5:11731420            346.1                609990           1762.3
20:26:45.471 INFO  ProgressMeter -        Chr5:11733341            346.7                610000           1759.5
20:27:26.221 INFO  ProgressMeter -        Chr5:11734755            347.4                610010           1756.1
20:27:40.671 INFO  ProgressMeter -        Chr5:11736497            347.6                610020           1754.9
20:27:52.584 INFO  ProgressMeter -        Chr5:11766520            347.8                610230           1754.5
20:28:03.649 INFO  ProgressMeter -        Chr5:11773807            348.0                610280           1753.7
20:28:13.950 INFO  ProgressMeter -        Chr5:11784816            348.2                610370           1753.1
20:28:24.393 INFO  ProgressMeter -        Chr5:11803824            348.3                610510           1752.6
20:28:35.313 INFO  ProgressMeter -        Chr5:11838275            348.5                610740           1752.4
20:28:46.255 INFO  ProgressMeter -        Chr5:11906348            348.7                611100           1752.5
20:28:56.480 INFO  ProgressMeter -        Chr5:11916888            348.9                611190           1751.9
20:29:06.534 INFO  ProgressMeter -        Chr5:11956820            349.0                611450           1751.8
20:29:16.607 INFO  ProgressMeter -        Chr5:11987871            349.2                611700           1751.7
20:29:26.763 INFO  ProgressMeter -        Chr5:12002971            349.4                611800           1751.1
20:29:37.797 INFO  ProgressMeter -        Chr5:12012612            349.6                611880           1750.4
20:29:49.361 INFO  ProgressMeter -        Chr5:12017399            349.8                611920           1749.6
20:29:59.746 INFO  ProgressMeter -        Chr5:12037014            349.9                612080           1749.2
20:30:11.769 INFO  ProgressMeter -        Chr5:12050159            350.1                612170           1748.4
20:30:22.442 INFO  ProgressMeter -        Chr5:12103634            350.3                612560           1748.7
20:30:32.557 INFO  ProgressMeter -        Chr5:12118275            350.5                612660           1748.1
20:30:42.632 INFO  ProgressMeter -        Chr5:12131434            350.6                612750           1747.5
20:30:52.647 INFO  ProgressMeter -        Chr5:12137727            350.8                612790           1746.8
20:31:02.823 INFO  ProgressMeter -        Chr5:12152051            351.0                612890           1746.2
20:31:13.016 INFO  ProgressMeter -        Chr5:12160148            351.1                612940           1745.5
20:31:25.199 INFO  ProgressMeter -        Chr5:12165152            351.4                612970           1744.6
20:31:37.919 INFO  ProgressMeter -        Chr5:12176230            351.6                613050           1743.8
20:31:50.904 INFO  ProgressMeter -        Chr5:12189895            351.8                613170           1743.1
20:32:01.337 INFO  ProgressMeter -        Chr5:12194950            352.0                613200           1742.3
20:32:11.381 INFO  ProgressMeter -        Chr5:12202789            352.1                613270           1741.7
20:32:22.376 INFO  ProgressMeter -        Chr5:12213349            352.3                613350           1741.0
20:32:33.321 INFO  ProgressMeter -        Chr5:12223674            352.5                613420           1740.3
20:32:45.488 INFO  ProgressMeter -        Chr5:12234628            352.7                613510           1739.5
20:32:57.824 INFO  ProgressMeter -        Chr5:12244066            352.9                613570           1738.7
20:33:08.107 INFO  ProgressMeter -        Chr5:12259244            353.1                613680           1738.1
20:33:18.621 INFO  ProgressMeter -        Chr5:12284178            353.2                613900           1737.9
20:33:30.076 INFO  ProgressMeter -        Chr5:12292254            353.4                613960           1737.1
20:33:40.457 INFO  ProgressMeter -        Chr5:12316363            353.6                614110           1736.7
20:33:50.764 INFO  ProgressMeter -        Chr5:12341645            353.8                614240           1736.2
20:34:01.064 INFO  ProgressMeter -        Chr5:12389071            353.9                614470           1736.0
